artist,song,song_name_len,duration_ms,explicit,year,popularity,hot,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,pop,rock,hiphop,dance,folk,rnb,latin
Ariana Grande,The Way,7,227026,FALSE,2013,65,0,0.645,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.862,82.324,pop,1,0,0,0,0,0,0
Rihanna,Stay,4,240706,FALSE,2012,76,1,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12E-05,0.117,0.125,111.893,"hip hop, pop, R&B",1,0,1,0,0,1,0
Justin Timberlake,Suit & Tie (feat. Jay-Z),24,326280,TRUE,2013,67,0,0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,pop,1,0,0,0,0,0,0
Bruno Mars,When I Was Your Man,19,213826,FALSE,2012,83,1,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,pop,1,0,0,0,0,0,0
Florida Georgia Line,Cruise,6,208960,FALSE,2012,57,0,0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,country,0,0,0,0,0,0,0
Pharrell Williams,"Happy - From ""Despicable Me 2""",30,232720,FALSE,2014,79,1,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"hip hop, pop",1,0,1,0,0,0,0
Katy Perry,Dark Horse,10,215672,FALSE,2013,74,0,0.647,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.353,131.934,pop,1,0,0,0,0,0,0
ScHoolboy Q,Collard Greens,14,299960,TRUE,2014,0,0,0.826,0.571,11,-4.871,1,0.064,0.0239,7.38E-06,0.207,0.666,153.972,"hip hop, pop",1,0,1,0,0,0,0
Iggy Azalea,Fancy,5,199938,TRUE,2014,69,0,0.912,0.716,10,-4.141,0,0.0697,0.0904,0,0.0491,0.377,94.981,"hip hop, pop",1,0,1,0,0,0,0
Maroon 5,Animals,7,231013,FALSE,2014,79,1,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,pop,1,0,0,0,0,0,0
Sam Smith,Stay With Me,12,172723,FALSE,2014,80,1,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39E-05,0.11,0.184,84.094,pop,1,0,0,0,0,0,0
MAGIC!,Rude,4,224840,FALSE,2014,80,1,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,set(),0,0,0,0,0,0,0
Sia,Chandelier,10,216120,FALSE,2014,78,1,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,pop,1,0,0,0,0,0,0
John Legend,All of Me,9,269560,FALSE,2013,84,1,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,"pop, R&B",1,0,0,0,0,1,0
ZHU,Faded,5,223386,FALSE,2014,49,0,0.861,0.475,9,-7.195,0,0.0487,0.00865,0.119,0.122,0.599,124.96,Dance/Electronic,0,0,0,1,0,0,0
Meghan Trainor,All About That Bass,19,187920,TRUE,2015,72,0,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87E-06,0.124,0.961,134.052,pop,1,0,0,0,0,0,0
David Guetta,Lovers on the Sun (feat. Sam Martin),36,203520,FALSE,2014,50,0,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88E-06,0.379,0.568,124.915,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
Iggy Azalea,Black Widow,11,209423,TRUE,2014,67,0,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,"hip hop, pop",1,0,1,0,0,0,0
Tove Lo,Habits (Stay High),18,209160,FALSE,2014,74,0,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59E-05,0.0829,0.348,110.003,"pop, Dance/Electronic",1,0,0,1,0,0,0
Oliver Heldens,Gecko (Overdrive) - Radio Edit,30,165440,FALSE,2014,67,0,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15E-05,0.336,0.76,124.959,"pop, Dance/Electronic",1,0,0,1,0,0,0
DJ Snake,You Know You Like It,20,247266,FALSE,2014,69,0,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
Jason Derulo,Talk Dirty (feat. 2 Chainz),27,177685,TRUE,2013,56,0,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,"hip hop, pop",1,0,1,0,0,0,0
Maroon 5,Maps,4,189840,FALSE,2014,0,0,0.737,0.723,1,-5.51,0,0.0295,0.0179,0,0.0675,0.893,120.003,pop,1,0,0,0,0,0,0
David Guetta,Bad (feat. Vassy) - Radio Edit,30,170625,FALSE,2014,45,0,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
Tinashe,2 On (feat. ScHoolboy Q),24,227000,TRUE,2014,71,0,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,"hip hop, pop, R&B, Dance/Electronic",1,0,1,1,0,1,0
Route 94,My Love (feat. Jess Glynne),27,259934,FALSE,2014,72,0,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,"pop, Dance/Electronic",1,0,0,1,0,0,0
Taylor Swift,Bad Blood,9,211933,FALSE,2014,54,0,0.646,0.794,7,-6.104,1,0.19,0.0885,6.16E-06,0.201,0.287,170.216,pop,1,0,0,0,0,0,0
Trey Songz,Na Na,5,231906,FALSE,2015,62,0,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,"hip hop, pop, R&B",1,0,1,0,0,1,0
Calvin Harris,Under Control (feat. Hurts),27,184280,FALSE,2014,72,0,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
O.T. Genasis,CoCo,4,239573,TRUE,2014,61,0,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15E-05,0.31,0.178,119.906,"hip hop, pop",1,0,1,0,0,0,0
Jason Derulo,Wiggle (feat. Snoop Dogg),25,193295,FALSE,2013,66,0,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,"hip hop, pop",1,0,1,0,0,0,0
Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,37,189399,FALSE,2014,66,0,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43E-06,0.623,0.78,123.002,"pop, rock",1,1,0,0,0,0,0
Jeremih,Don't Tell 'Em,14,266840,TRUE,2015,74,0,0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,"hip hop, pop, R&B",1,0,1,0,0,1,0
Nicki Minaj,Anaconda,8,260240,TRUE,2014,66,0,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78E-06,0.214,0.646,129.994,"hip hop, pop",1,0,1,0,0,0,0
Calvin Harris,Blame (feat. John Newman),25,212960,FALSE,2014,75,0,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
DJ Snake,Turn Down for What,18,213733,FALSE,2013,70,0,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
Pitbull,Timber (feat. Ke$ha),20,204160,FALSE,2012,80,1,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,"hip hop, pop, latin",1,0,1,0,0,0,1
OneRepublic,Counting Stars,14,257386,FALSE,2014,62,0,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,pop,1,0,0,0,0,0,0
Bobby Shmurda,Hot N*gga,9,194561,TRUE,2014,73,0,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81E-06,0.0562,0.18,167.879,"hip hop, pop",1,0,1,0,0,0,0
Calvin Harris,Summer,6,224506,FALSE,2014,21,0,0.603,0.861,4,-3.565,0,0.0325,0.0215,0.043,0.1,0.72,127.962,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
ScHoolboy Q,Man Of The Year,15,216013,TRUE,2014,0,0,0.743,0.861,3,-5.234,1,0.0428,0.00518,0,0.181,0.391,111.959,"hip hop, pop",1,0,1,0,0,0,0
Nico & Vinz,Am I Wrong,10,245866,FALSE,2014,76,1,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58E-06,0.55,0.779,119.968,"hip hop, pop",1,0,1,0,0,0,0
Becky G,Shower,6,206166,FALSE,2014,78,1,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59E-05,0.285,0.121,119.987,"pop, latin",1,0,0,0,0,0,1
Sigma,Nobody To Love - Radio Edit,27,189720,FALSE,2014,62,0,0.441,0.921,8,-3.32,1,0.0436,0.000526,6.34E-06,0.177,0.182,175.001,"pop, Dance/Electronic",1,0,0,1,0,0,0
The Chainsmokers,#SELFIE - Original Mix,22,183750,FALSE,2014,0,0,0.789,0.915,0,-3.263,1,0.248,0.0135,8.77E-06,0.0818,0.66,127.955,"pop, Dance/Electronic",1,0,0,1,0,0,0
Lorde,Team,4,193058,FALSE,2013,76,1,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,"pop, Dance/Electronic",1,0,0,1,0,0,0
Rixton,Me And My Broken Heart,22,193733,FALSE,2014,77,1,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,pop,1,0,0,0,0,0,0
Klingande,Jubel - Radio Edit,18,201626,FALSE,2013,50,0,0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,"pop, Dance/Electronic",1,0,0,1,0,0,0
Mr. Probz,Waves - Robin Schulz Radio Edit,31,208133,FALSE,2014,2,0,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,"hip hop, Dance/Electronic",0,0,1,1,0,0,0
Paloma Faith,Only Love Can Hurt Like This,28,232893,FALSE,2014,80,1,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97E-05,0.334,0.304,90.99,"pop, R&B, Dance/Electronic",1,0,0,1,0,1,0
Kiesza,Hideaway,8,251986,FALSE,2014,64,0,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,"pop, Dance/Electronic",1,0,0,1,0,0,0
Ellie Goulding,Burn,4,231211,FALSE,2014,70,0,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,"pop, rock, Dance/Electronic",1,1,0,1,0,0,0
Ariana Grande,Break Free,10,214840,FALSE,2014,0,0,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35E-05,0.204,0.284,129.956,pop,1,0,0,0,0,0,0
Kid Ink,Show Me (feat. Chris Brown),27,217800,TRUE,2014,68,0,0.711,0.508,7,-7.299,1,0.0502,0.0355,0,0.141,0.663,98.098,"hip hop, pop",1,0,1,0,0,0,0
Tove Lo,Talking Body,12,238426,TRUE,2014,66,0,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,"pop, Dance/Electronic",1,0,0,1,0,0,0
Chris Brown,Loyal (feat. Lil Wayne & Tyga),30,264946,TRUE,2014,72,0,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37E-06,0.188,0.616,99.059,"hip hop, pop, R&B",1,0,1,0,0,1,0
OneRepublic,Love Runs Out,13,224226,FALSE,2014,59,0,0.719,0.935,7,-3.752,1,0.0589,0.167,0,0.0973,0.738,120.022,pop,1,0,0,0,0,0,0
Olly Murs,Up (feat. Demi Lovato),22,224293,FALSE,2014,0,0,0.69,0.845,9,-4.676,1,0.0339,0.0193,0,0.101,0.638,114.948,"pop, Dance/Electronic",1,0,0,1,0,0,0
Peking Duk,High (feat. Nicole Millar),26,228000,FALSE,2014,48,0,0.525,0.803,0,-4.052,0,0.0492,0.00129,0.000868,0.29,0.383,100.094,Dance/Electronic,0,0,0,1,0,0,0
Milky Chance,Stolen Dance,12,313684,FALSE,2014,73,0,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,set(),0,0,0,0,0,0,0
Ed Sheeran,Don't,5,219840,FALSE,2014,72,0,0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,pop,1,0,0,0,0,0,0
Ariana Grande,Love Me Harder,14,236133,FALSE,2014,74,0,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,pop,1,0,0,0,0,0,0
Enrique Iglesias,Bailando - Spanish Version,26,243386,FALSE,2014,66,0,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65E-06,0.0399,0.96,90.949,"pop, latin",1,0,0,0,0,0,1
Avicii,Hey Brother,11,255093,FALSE,2013,2,0,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,"pop, Dance/Electronic",1,0,0,1,0,0,0
Jessie J,Bang Bang,9,199386,FALSE,2014,77,1,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,"hip hop, pop",1,0,1,0,0,0,0
Duke Dumont,I Got U,7,285596,FALSE,2014,67,0,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,"pop, Dance/Electronic",1,0,0,1,0,0,0
Gorgon City,Ready For Your Love,19,198880,FALSE,2014,61,0,0.677,0.753,5,-7.038,1,0.154,0.0531,0.0128,0.333,0.471,121.939,"pop, Dance/Electronic",1,0,0,1,0,0,0
Taylor Swift,Style,5,231000,FALSE,2014,61,0,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,pop,1,0,0,0,0,0,0
MKTO,Classic,7,175426,FALSE,2012,82,1,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,"hip hop, pop",1,0,1,0,0,0,0
Disclosure,Latch,5,255631,FALSE,2013,74,0,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45E-05,0.0895,0.521,121.985,"pop, Dance/Electronic",1,0,0,1,0,0,0
Ariana Grande,Problem,7,193920,FALSE,2014,73,0,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,103.008,pop,1,0,0,0,0,0,0
Charli XCX,Boom Clap,9,169866,FALSE,2014,49,0,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,"pop, Dance/Electronic",1,0,0,1,0,0,0
One Direction,Steal My Girl,13,228133,FALSE,2014,79,1,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,pop,1,0,0,0,0,0,0
Ti??sto,Red Lights,10,263890,FALSE,2013,0,0,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.50E-06,0.225,0.545,124.989,"pop, Dance/Electronic",1,0,0,1,0,0,0
Selena Gomez,The Heart Wants What It Wants,29,227360,FALSE,2014,58,0,0.616,0.789,7,-4.874,0,0.0377,0.053,0,0.142,0.621,83.066,pop,1,0,0,0,0,0,0
Rita Ora,I Will Never Let You Down,25,203466,FALSE,2014,65,0,0.753,0.801,4,-3.215,1,0.0296,0.403,0,0.128,0.794,128.011,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
5 Seconds of Summer,She Looks So Perfect,20,202496,FALSE,2014,74,0,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,pop,1,0,0,0,0,0,0
The Script,Superheroes,11,245466,FALSE,2014,74,0,0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,"pop, rock",1,1,0,0,0,0,0
Taylor Swift,Shake It Off,12,219200,FALSE,2014,79,1,0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,pop,1,0,0,0,0,0,0
One Direction,Night Changes,13,226600,FALSE,2014,83,1,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,pop,1,0,0,0,0,0,0
Ed Sheeran,Sing,4,235382,FALSE,2014,69,0,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22E-06,0.0601,0.939,119.988,pop,1,0,0,0,0,0,0
Alesso,Heroes (we could be),20,209866,FALSE,2014,52,0,0.521,0.754,5,-4.144,1,0.0634,0.0373,0,0.239,0.352,125.876,"pop, Dance/Electronic",1,0,0,1,0,0,0
Ti??sto,Wasted,6,188371,FALSE,2014,0,0,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,"pop, Dance/Electronic",1,0,0,1,0,0,0
G.R.L.,Ugly Heart,10,198306,FALSE,2014,64,0,0.65,0.786,9,-5.488,1,0.0463,0.019,0,0.323,0.446,124.96,pop,1,0,0,0,0,0,0
Coldplay,A Sky Full of Stars,19,267866,FALSE,2014,80,1,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,"rock, pop",1,1,0,0,0,0,0
Clean Bandit,Rather Be (feat. Jess Glynne),29,227833,FALSE,2014,72,0,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,"pop, Dance/Electronic",1,0,0,1,0,0,0
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,54,217346,FALSE,2014,63,0,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,"hip hop, pop, Dance/Electronic",1,0,1,1,0,0,0
Sia,Elastic Heart,13,257200,FALSE,2014,70,0,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,pop,1,0,0,0,0,0,0
One Direction,Story of My Life,16,245493,FALSE,2013,81,1,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,pop,1,0,0,0,0,0,0
Alex & Sierra,Little Do You Know,18,185200,FALSE,2014,75,0,0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,pop,1,0,0,0,0,0,0
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),43,226580,TRUE,2014,55,0,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,"hip hop, pop, R&B",1,0,1,0,0,1,0
Echosmith,Cool Kids,9,237626,FALSE,2013,71,0,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21E-06,0.12,0.786,130.027,pop,1,0,0,0,0,0,0
Natalie La Rose,Somebody,8,189906,FALSE,2014,66,0,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25E-05,0.0656,0.735,104.99,set(),0,0,0,0,0,0,0
Vance Joy,Riptide,7,204280,FALSE,2014,80,1,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,"rock, pop",1,1,0,0,0,0,0
Beyonc??,Drunk in Love (feat. Jay-Z),27,323480,TRUE,2014,70,0,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,"pop, R&B",1,0,0,0,0,1,0
Maroon 5,Sugar,5,235493,TRUE,2014,0,0,0.744,0.783,1,-7.077,1,0.0337,0.0553,0,0.086,0.885,120.042,pop,1,0,0,0,0,0,0
Ella Henderson,Ghost,5,213213,FALSE,2014,63,0,0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66E-06,0.143,0.468,104.975,"pop, Dance/Electronic",1,0,0,1,0,0,0
Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",56,300840,FALSE,2013,71,0,0.581,0.0549,10,-20.514,0,0.0397,0.559,0,0.0718,0.234,152.037,pop,1,0,0,0,0,0,0
Chris Brown,New Flame (feat. Usher & Rick Ross),35,244226,TRUE,2014,67,0,0.702,0.629,1,-4.292,1,0.041,0.0506,0,0.0963,0.446,141.967,"hip hop, pop, R&B",1,0,1,0,0,1,0
Sheppard,Geronimo,8,218227,FALSE,2014,0,0,0.707,0.771,7,-6.275,1,0.0783,0.434,0.0013,0.115,0.437,142.016,"pop, rock, Dance/Electronic",1,1,0,1,0,0,0
Olly Murs,Wrapped Up (feat. Travie McCoy),31,185640,FALSE,2014,0,0,0.787,0.848,1,-4.696,1,0.0549,0.0915,0,0.15,0.947,121.989,"pop, Dance/Electronic",1,0,0,1,0,0,0
Sam Smith,Money On My Mind,16,192670,FALSE,2014,62,0,0.688,0.841,2,-5.217,1,0.179,0.204,0.000295,0.229,0.743,133.912,pop,1,0,0,0,0,0,0
Jason Derulo,Trumpets,8,217306,FALSE,2013,53,0,0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,"hip hop, pop",1,0,1,0,0,0,0
Nicki Minaj,Bed Of Lies,11,269946,TRUE,2014,53,0,0.716,0.67,11,-5.779,1,0.194,0.251,0,0.109,0.124,86.01,"hip hop, pop",1,0,1,0,0,0,0
Nick Jonas,Jealous - Remix,15,222213,TRUE,2014,0,0,0.685,0.709,11,-3.578,0,0.0748,0.0132,0,0.452,0.504,93.047,pop,1,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
